user_country,friend_country,user_region,friend_region,scaled_sci
IT,IT,ITH5,ITC3,74687
IT,IT,ITC3,ITH5,74687
IE,FR,IE06,FRK1,804
FR,IE,FRK1,IE06,804
ES,GR,ES43,EL54,347
GR,ES,EL54,ES43,347
SI,MK,SI04,MK00,137961
MK,SI,MK00,SI04,137961
ES,GR,ES11,EL65,455
GR,ES,EL65,ES11,455
TR,GR,TR32,EL65,373
GR,TR,EL65,TR32,373
IT,GR,ITF4,EL65,1591
GR,IT,EL65,ITF4,1591
PT,GR,PT1B,EL65,637
GR,PT,EL65,PT1B,637
TR,ES,TR81,ES64,52
ES,TR,ES64,TR81,52
SE,ES,SE31,ES41,276
ES,SE,ES41,SE31,276
IT,AT,ITH3,AT11,2024
AT,IT,AT11,ITH3,2024
LT,AT,LT01,AT11,721
AT,LT,AT11,LT01,721
NL,GR,NL11,EL61,2234
GR,NL,EL61,NL11,2234
PT,DE,PT1C,DED4,815
DE,PT,DED4,PT1C,815
HR,BA,HR02,BA03,147691
BA,HR,BA03,HR02,147691
DE,BA,DEA4,BA03,7313
BA,DE,BA03,DEA4,7313
SE,DE,SE22,DEC0,2422
DE,SE,DEC0,SE22,2422
LT,DE,LT02,DEC0,1130
DE,LT,DEC0,LT02,1130
ES,DE,ES42,DEC0,754
DE,ES,DEC0,ES42,754
HU,GR,HU23,EL52,621
GR,HU,EL52,HU23,621
PL,GR,PL82,EL41,331
GR,PL,EL41,PL82,331
BE,AT,BE21,AT13,3862
AT,BE,AT13,BE21,3862
CH,AT,CH07,AT13,9714
AT,CH,AT13,CH07,9714
PT,DE,PT1B,DEA4,1280
DE,PT,DEA4,PT1B,1280
PT,DE,PT20,DE73,556
DE,PT,DE73,PT20,556
DE,BE,DE50,BE10,7051
BE,DE,BE10,DE50,7051
HU,BE,HU12,BE10,3198
BE,HU,BE10,HU12,3198
NL,IT,NL35,ITF2,899
IT,NL,ITF2,NL35,899
RO,ES,RO31,ES22,6090
ES,RO,ES22,RO31,6090
IT,IT,ITF2,ITC2,58081
IT,IT,ITC2,ITF2,58081
ES,CH,ES64,CH05,2445
CH,ES,CH05,ES64,2445
FR,CH,FRL0,CH05,1897
CH,FR,CH05,FRL0,1897
PT,CH,PT1D,CH05,21559
CH,PT,CH05,PT1D,21559
LV,CH,LV00,CH05,2499
CH,LV,CH05,LV00,2499
DE,CH,DE12,CH04,20222
CH,DE,CH04,DE12,20222
LV,CH,LV00,CH01,2436
CH,LV,CH01,LV00,2436
DE,AT,DE23,AT34,16423
AT,DE,AT34,DE23,16423
NL,FR,NL23,FRF3,1044
FR,NL,FRF3,NL23,1044
ES,BE,ES22,BE24,1538
BE,ES,BE24,ES22,1538
PL,DE,PL63,DE50,10223
DE,PL,DE50,PL63,10223
TR,FI,TRA1,FI20,14
FI,TR,FI20,TRA1,14
PL,DE,PL43,DEB3,4717
DE,PL,DEB3,PL43,4717
GR,DE,EL52,DED2,2304
DE,GR,DED2,EL52,2304
ES,DE,ES12,DE94,634
DE,ES,DE94,ES12,634
PL,FR,PL91,FRL0,1454
FR,PL,FRL0,PL91,1454
TR,AT,TRC1,AT21,841
AT,TR,AT21,TRC1,841
DE,CY,DED5,CY00,3591
CY,DE,CY00,DED5,3591
IT,CY,ITF4,CY00,984
CY,IT,CY00,ITF4,984
BG,AT,BG41,AT22,3242
AT,BG,AT22,BG41,3242
IT,AT,ITH2,AT22,4449
AT,IT,AT22,ITH2,4449
PT,FR,PT15,FRC2,2856
FR,PT,FRC2,PT15,2856
PL,NO,PL61,NO08,4462
NO,PL,NO08,PL61,4462
IT,DE,ITH5,DE91,1798
DE,IT,DE91,ITH5,1798
IT,BG,ITF4,BG42,788
BG,IT,BG42,ITF4,788
PL,HU,PL42,HU22,294
HU,PL,HU22,PL42,294
GR,CH,EL52,CH07,2459
CH,GR,CH07,EL52,2459
HU,CH,HU21,CH07,1531
CH,HU,CH07,HU21,1531
DE,DE,DEB1,DE80,25225
DE,DE,DE80,DEB1,25225
TR,IS,TRB1,IS00,106
IS,TR,IS00,TRB1,106
NO,ES,NO07,ES42,507
ES,NO,ES42,NO07,507
SE,PL,SE32,PL42,978
PL,SE,PL42,SE32,978
IE,CZ,IE06,CZ07,1225
CZ,IE,CZ07,IE06,1225
HU,CZ,HU11,CZ07,2116
CZ,HU,CZ07,HU11,2116
PT,PT,PT20,PT19,236365
PT,PT,PT19,PT20,236365
TR,PT,TR31,PT19,140
PT,TR,PT19,TR31,140
TR,PL,TR83,PL72,50
PL,TR,PL72,TR83,50
PL,IT,PL21,ITF5,742
IT,PL,ITF5,PL21,742
NL,IT,NL42,ITF1,1341
IT,NL,ITF1,NL42,1341
RO,PL,RO41,PL81,345
PL,RO,PL81,RO41,345
PT,CH,PT1B,CH03,10607
CH,PT,CH03,PT1B,10607
CZ,BE,CZ05,BE31,433
BE,CZ,BE31,CZ05,433
FR,BE,FRI2,BE33,7364
BE,FR,BE33,FRI2,7364
TR,BE,TRC2,BE33,1011
BE,TR,BE33,TRC2,1011
FR,AT,FRH0,AT12,552
AT,FR,AT12,FRH0,552
HR,ES,HR02,ES24,244
ES,HR,ES24,HR02,244
DE,CZ,DE92,CZ05,922
CZ,DE,CZ05,DE92,922
PL,CZ,PL92,CZ05,883
CZ,PL,CZ05,PL92,883
IT,IE,ITH1,IE06,2024
IE,IT,IE06,ITH1,2024
RO,HR,RO32,HR02,627
HR,RO,HR02,RO32,627
IT,IT,ITH4,ITH1,80036
IT,IT,ITH1,ITH4,80036
RO,BA,RO22,BA01,289
BA,RO,BA01,RO22,289
IT,FI,ITC1,FI1D,471
FI,IT,FI1D,ITC1,471
ES,BA,ES63,BA02,466
BA,ES,BA02,ES63,466
SK,BA,SK04,BA02,579
BA,SK,BA02,SK04,579
PL,AL,PL42,AL03,323
AL,PL,AL03,PL42,323
IT,FR,ITI1,FRM0,4315
FR,IT,FRM0,ITI1,4315
TR,PL,TR62,PL62,53
PL,TR,PL62,TR62,53
TR,PL,TR10,PL62,86
PL,TR,PL62,TR10,86
FR,ES,FRD2,ES13,692
ES,FR,ES13,FRD2,692
SK,DE,SK02,DE26,1707
DE,SK,DE26,SK02,1707
PT,IT,PT11,ITH5,955
IT,PT,ITH5,PT11,955
GR,BG,EL62,BG41,8424
BG,GR,BG41,EL62,8424
NO,CZ,NO06,CZ01,1611
CZ,NO,CZ01,NO06,1611
FR,DE,FR10,DE92,1865
DE,FR,DE92,FR10,1865
TR,IT,TR33,ITF6,78
IT,TR,ITF6,TR33,78
PT,DE,PT1C,DE11,2061
DE,PT,DE11,PT1C,2061
IT,AT,ITH2,AT32,7413
AT,IT,AT32,ITH2,7413
BG,AT,BG42,AT32,6054
AT,BG,AT32,BG42,6054
DE,AT,DE40,AT31,9052
AT,DE,AT31,DE40,9052
NL,DE,NL34,DE30,2838
DE,NL,DE30,NL34,2838
DE,DE,DEG0,DE30,43975
DE,DE,DE30,DEG0,43975
IT,BE,ITH2,BE35,1512
BE,IT,BE35,ITH2,1512
RS,FI,RS12,FI1C,574
FI,RS,FI1C,RS12,574
HU,FI,HU22,FI1C,631
FI,HU,FI1C,HU22,631
IT,DE,ITF1,DEF0,990
DE,IT,DEF0,ITF1,990
FR,DE,FRJ1,DEF0,662
DE,FR,DEF0,FRJ1,662
ES,DE,ES24,DE40,584
DE,ES,DE40,ES24,584
IT,BG,ITF1,BG34,1281
BG,IT,BG34,ITF1,1281
DE,DE,DEE0,DE23,20945
DE,DE,DE23,DEE0,20945
SE,IT,SE31,ITI2,529
IT,SE,ITI2,SE31,529
NO,FR,NO06,FRY3,91
FR,NO,FRY3,NO06,91
NL,IT,NL22,ITG1,743
IT,NL,ITG1,NL22,743
DE,BG,DE22,BG33,6005
BG,DE,BG33,DE22,6005
IS,ES,IS00,ES30,2136
ES,IS,ES30,IS00,2136
IT,ES,ITH4,ES30,2655
ES,IT,ES30,ITH4,2655
TR,IT,TR51,ITI3,173
IT,TR,ITI3,TR51,173
HR,DK,HR03,DK02,1034
DK,HR,DK02,HR03,1034
FR,FR,FRK2,FRI3,27804
FR,FR,FRI3,FRK2,27804
RO,CZ,RO42,CZ08,535
CZ,RO,CZ08,RO42,535
SE,CZ,SE11,CZ08,620
CZ,SE,CZ08,SE11,620
TR,TR,TRB1,TR71,68631
TR,TR,TR71,TRB1,68631
PL,PL,PL71,PL43,46251
PL,PL,PL43,PL71,46251
FR,FR,FRY1,FRE1,16107
FR,FR,FRE1,FRY1,16107
TR,LV,TR71,LV00,108
LV,TR,LV00,TR71,108
NL,LV,NL12,LV00,1286
LV,NL,LV00,NL12,1286
RO,LV,RO41,LV00,307
LV,RO,LV00,RO41,307
HU,ES,HU33,ES62,551
ES,HU,ES62,HU33,551
TR,DE,TR32,DE14,4230
DE,TR,DE14,TR32,4230
XK,TR,XK00,TR22,1119
TR,XK,TR22,XK00,1119
IT,ES,ITF6,ES23,1222
ES,IT,ES23,ITF6,1222
SE,FR,SE32,FRK2,693
FR,SE,FRK2,SE32,693
PL,ME,PL92,ME00,398
ME,PL,ME00,PL92,398
RS,FR,RS22,FRJ2,337
FR,RS,FRJ2,RS22,337
RO,IT,RO22,ITH4,17602
IT,RO,ITH4,RO22,17602
SE,SE,SE12,SE12,2206823
IT,AT,ITH2,AT33,20597
AT,IT,AT33,ITH2,20597
IT,DE,ITF4,DE71,4072
DE,IT,DE71,ITF4,4072
PL,IT,PL63,ITC3,667
IT,PL,ITC3,PL63,667
TR,FR,TR10,FRH0,354
FR,TR,FRH0,TR10,354
IT,FR,ITC1,FRH0,1114
FR,IT,FRH0,ITC1,1114
LU,ES,LU00,ES52,3064
ES,LU,ES52,LU00,3064
PL,FR,PL41,FRK1,288
FR,PL,FRK1,PL41,288
ES,GR,ES63,EL54,201
GR,ES,EL54,ES63,201
ES,DE,ES51,DEA1,1771
DE,ES,DEA1,ES51,1771
PT,MK,PT1D,MK00,306
MK,PT,MK00,PT1D,306
NL,BE,NL34,BE25,67117
BE,NL,BE25,NL34,67117
PL,ES,PL63,ES64,201
ES,PL,ES64,PL63,201
LV,ES,LV00,ES64,323
ES,LV,ES64,LV00,323
MT,AT,MT00,AT11,2202
AT,MT,AT11,MT00,2202
NO,LT,NO0B,LT02,13888
LT,NO,LT02,NO0B,13888
SE,CH,SE23,CH06,4741
CH,SE,CH06,SE23,4741
PT,DE,PT1D,DED4,749
DE,PT,DED4,PT1D,749
DK,BG,DK02,BG31,732
BG,DK,BG31,DK02,732
SE,IT,SE32,ITI1,566
IT,SE,ITI1,SE32,566
DK,BA,DK03,BA03,2540
BA,DK,BA03,DK03,2540
SE,PT,SE32,PT30,629
PT,SE,PT30,SE32,629
TR,GR,TRC3,EL63,125
GR,TR,EL63,TRC3,125
FR,GR,FRY1,EL52,223
GR,FR,EL52,FRY1,223
GR,GR,EL63,EL52,300239
GR,GR,EL52,EL63,300239
IT,DE,ITC3,DEA4,1524
DE,IT,DEA4,ITC3,1524
SE,BE,SE12,BE10,3144
BE,SE,BE10,SE12,3144
IT,FR,ITF1,FRE2,649
FR,IT,FRE2,ITF1,649
SI,IT,SI04,ITF2,1195
IT,SI,ITF2,SI04,1195
PL,IT,PL41,ITF2,403
IT,PL,ITF2,PL41,403
TR,NL,TR72,NL13,475
NL,TR,NL13,TR72,475
PL,IT,PL91,ITC2,1308
IT,PL,ITC2,PL91,1308
TR,DE,TR52,DEA2,4842
DE,TR,DEA2,TR52,4842
DE,CH,DE13,CH05,71998
CH,DE,CH05,DE13,71998
SE,AT,SE11,AT34,2488
AT,SE,AT34,SE11,2488
ES,DE,ES70,DE50,2268
DE,ES,DE50,ES70,2268
RS,DE,RS12,DED5,2198
DE,RS,DED5,RS12,2198
RO,MT,RO22,MT00,3642
MT,RO,MT00,RO22,3642
RO,PT,RO42,PT1A,1800
PT,RO,PT1A,RO42,1800
DE,DE,DEG0,DED2,87230
DE,DE,DED2,DEG0,87230
PT,DE,PT30,DEB2,1875
DE,PT,DEB2,PT30,1875
SE,DE,SE32,DEB2,1307
DE,SE,DEB2,SE32,1307
TR,IT,TRB2,ITF4,53
IT,TR,ITF4,TRB2,53
RO,FR,RO32,FR10,3688
FR,RO,FR10,RO32,3688
FR,DE,FRL0,DE94,765
DE,FR,DE94,FRL0,765
DE,CZ,DEA2,CZ06,1018
CZ,DE,CZ06,DEA2,1018
DE,AT,DED2,AT21,12343
AT,DE,AT21,DED2,12343
DE,AT,DE60,AT22,11093
AT,DE,AT22,DE60,11093
TR,IE,TRC2,IE04,84
IE,TR,IE04,TRC2,84
ES,GR,ES11,EL51,329
GR,ES,EL51,ES11,329
XK,TR,XK00,TR90,609
TR,XK,TR90,XK00,609
PL,HR,PL52,HR03,1034
HR,PL,HR03,PL52,1034
IE,BG,IE06,BG42,2970
BG,IE,BG42,IE06,2970
GR,BG,EL61,BG42,4298
BG,GR,BG42,EL61,4298
DE,BG,DEA2,BG32,6764
BG,DE,BG32,DEA2,6764
TR,HU,TR21,HU22,57
HU,TR,HU22,TR21,57
TR,HU,TR61,HU22,254
HU,TR,HU22,TR61,254
TR,CH,TR82,CH07,394
CH,TR,CH07,TR82,394
FI,DE,FI1B,DE80,1072
DE,FI,DE80,FI1B,1072
TR,IS,TR10,IS00,280
IS,TR,IS00,TR10,280
TR,IT,TR31,ITC1,250
IT,TR,ITC1,TR31,250
FR,BE,FRI3,BE21,1518
BE,FR,BE21,FRI3,1518
SI,PT,SI04,PT1D,1057
PT,SI,PT1D,SI04,1057
IE,AL,IE06,AL01,2404
AL,IE,AL01,IE06,2404
CZ,AL,CZ05,AL01,369
AL,CZ,AL01,CZ05,369
AL,AL,AL02,AL01,1535425
AL,AL,AL01,AL02,1535425
GR,DK,EL42,DK03,1957
DK,GR,DK03,EL42,1957
PL,DK,PL81,DK03,1298
DK,PL,DK03,PL81,1298
SK,RO,SK01,RO21,663
RO,SK,RO21,SK01,663
TR,CH,TR31,CH03,2698
CH,TR,CH03,TR31,2698
FR,ES,FRD2,ES51,1132
ES,FR,ES51,FRD2,1132
ES,ES,ES52,ES51,38378
ES,ES,ES51,ES52,38378
TR,GR,TRB1,EL64,135
GR,TR,EL64,TRB1,135
GR,GR,EL65,EL64,501248
GR,GR,EL64,EL65,501248
TR,DE,TRC2,DE22,1795
DE,TR,DE22,TRC2,1795
GR,BE,EL52,BE31,1543
BE,GR,BE31,EL52,1543
RO,BE,RO12,BE33,2271
BE,RO,BE33,RO12,2271
LT,BE,LT01,BE33,533
BE,LT,BE33,LT01,533
PL,NL,PL71,NL34,3569
NL,PL,NL34,PL71,3569
NL,NL,NL42,NL34,88290
NL,NL,NL34,NL42,88290
TR,DE,TRB2,DEA3,2109
DE,TR,DEA3,TRB2,2109
AT,AT,AT32,AT12,252219
AT,AT,AT12,AT32,252219
TR,ES,TRC3,ES24,69
ES,TR,ES24,TRC3,69
DE,CZ,DEB3,CZ05,1063
CZ,DE,CZ05,DEB3,1063
DE,CZ,DE24,CZ05,2064
CZ,DE,CZ05,DE24,2064
TR,CZ,TR22,CZ05,76
CZ,TR,CZ05,TR22,76
FR,CZ,FRF3,CZ05,288
CZ,FR,CZ05,FRF3,288
SK,FR,SK02,FRI1,267
FR,SK,FRI1,SK02,267
ES,DE,ES13,DEA5,679
DE,ES,DEA5,ES13,679
IT,HR,ITG2,HR05,996
HR,IT,HR05,ITG2,996
IT,BE,ITI4,BE23,1238
BE,IT,BE23,ITI4,1238
ES,BE,ES52,BE23,4368
BE,ES,BE23,ES52,4368
DK,BA,DK01,BA01,2563
BA,DK,BA01,DK01,2563
FR,BA,FRL0,BA01,592
BA,FR,BA01,FRL0,592
TR,BA,TR22,BA01,646
BA,TR,BA01,TR22,646
TR,CZ,TR72,CZ02,51
CZ,TR,CZ02,TR72,51
SE,CZ,SE12,CZ02,612
CZ,SE,CZ02,SE12,612
RS,FI,RS12,FI1D,452
FI,RS,FI1D,RS12,452
SE,NL,SE12,NL23,2248
NL,SE,NL23,SE12,2248
NO,FR,NO06,FRF1,506
FR,NO,FRF1,NO06,506
IT,FR,ITH5,FRF1,1944
FR,IT,FRF1,ITH5,1944
HU,BA,HU12,BA02,659
BA,HU,BA02,HU12,659
ES,DE,ES11,DE13,910
DE,ES,DE13,ES11,910
RO,DE,RO11,DE13,20748
DE,RO,DE13,RO11,20748
GR,DE,EL42,DE13,4153
DE,GR,DE13,EL42,4153
DE,AL,DEG0,AL03,3361
AL,DE,AL03,DEG0,3361
TR,FR,TR41,FRM0,60
FR,TR,FRM0,TR41,60
IT,FI,ITF3,FI19,278
FI,IT,FI19,ITF3,278
HU,DE,HU33,DE26,4466
DE,HU,DE26,HU33,4466
TR,IT,TR42,ITH5,146
IT,TR,ITH5,TR42,146
TR,FR,TR82,FRJ1,264
FR,TR,FRJ1,TR82,264
GR,DE,EL53,DEB1,2645
DE,GR,DEB1,EL53,2645
TR,DE,TRC2,DEB1,2792
DE,TR,DEB1,TRC2,2792
NL,DE,NL11,DEB1,2895
DE,NL,DEB1,NL11,2895
ES,CZ,ES12,CZ01,886
CZ,ES,CZ01,ES12,886
FR,DE,FRF1,DE92,2075
DE,FR,DE92,FRF1,2075
XK,TR,XK00,TR82,584
TR,XK,TR82,XK00,584
TR,DE,TR63,DE72,3188
DE,TR,DE72,TR63,3188
TR,AT,TR72,AT32,3172
AT,TR,AT32,TR72,3172
PL,AT,PL92,AT32,682
AT,PL,AT32,PL92,682
TR,AT,TR90,AT32,10307
AT,TR,AT32,TR90,10307
TR,SE,TR33,SE11,270
SE,TR,SE11,TR33,270
IT,DE,ITI3,DE93,1081
DE,IT,DE93,ITI3,1081
PT,DE,PT11,DE93,1639
DE,PT,DE93,PT11,1639
RO,PL,RO41,PL22,213
PL,RO,PL22,RO41,213
DE,DE,DEA2,DE23,19599
DE,DE,DE23,DEA2,19599
IT,DE,ITG1,DE23,1718
DE,IT,DE23,ITG1,1718
PL,HU,PL51,HU31,343
HU,PL,HU31,PL51,343
DE,BG,DED2,BG33,3795
BG,DE,BG33,DED2,3795
IT,ES,ITH2,ES30,2701
ES,IT,ES30,ITH2,2701
NL,NL,NL36,NL32,202632
NL,NL,NL32,NL36,202632
MK,FR,MK00,FRI3,321
FR,MK,FRI3,MK00,321
RO,HR,RO12,HR06,589
HR,RO,HR06,RO12,589
GR,CZ,EL43,CZ08,637
CZ,GR,CZ08,EL43,637
PL,FR,PL21,FRE1,300
FR,PL,FRE1,PL21,300
NO,FI,NO09,FI1B,3955
FI,NO,FI1B,NO09,3955
LV,FR,LV00,FRB0,318
FR,LV,FRB0,LV00,318
SE,GR,SE23,EL30,2319
GR,SE,EL30,SE23,2319
HU,ES,HU12,ES23,366
ES,HU,ES23,HU12,366
SE,FR,SE22,FRK2,896
FR,SE,FRK2,SE22,896
TR,GR,TR41,EL42,412
GR,TR,EL42,TR41,412
FR,GR,FRH0,EL42,963
GR,FR,EL42,FRH0,963
PL,ME,PL84,ME00,483
ME,PL,ME00,PL84,483
SE,ES,SE11,ES70,2312
ES,SE,ES70,SE11,2312
GR,DE,EL65,DE60,3897
DE,GR,DE60,EL65,3897
PL,DE,PL43,DEA1,6411
DE,PL,DEA1,PL43,6411
PL,DE,PL81,DEA1,3582
DE,PL,DEA1,PL81,3582
PL,LU,PL71,LU00,1540
LU,PL,LU00,PL71,1540
PL,LU,PL42,LU00,1762
LU,PL,LU00,PL42,1762
RO,ES,RO41,ES64,250
ES,RO,ES64,RO41,250
PL,ES,PL42,ES64,98
ES,PL,ES64,PL42,98
LV,AT,LV00,AT11,999
AT,LV,AT11,LV00,999
PT,LT,PT30,LT02,1109
LT,PT,LT02,PT30,1109
IT,DE,ITF1,DE27,3219
DE,IT,DE27,ITF1,3219
TR,DE,TR82,DE27,2897
DE,TR,DE27,TR82,2897
FR,DE,FRJ2,DE27,976
DE,FR,DE27,FRJ2,976
PT,GR,PT1A,EL61,616
GR,PT,EL61,PT1A,616
PT,NL,PT20,NL41,3057
NL,PT,NL41,PT20,3057
FR,CH,FRY3,CH06,381
CH,FR,CH06,FRY3,381
GR,DE,EL42,DE12,5918
DE,GR,DE12,EL42,5918
DE,DE,DE25,DE12,35185
DE,DE,DE12,DE25,35185
TR,CZ,TR81,CZ03,39
CZ,TR,CZ03,TR81,39
RS,ES,RS21,ES61,324
ES,RS,ES61,RS21,324
SE,GR,SE33,EL52,1438
GR,SE,EL52,SE33,1438
IE,GR,IE05,EL41,1042
GR,IE,EL41,IE05,1042
PL,DE,PL82,DEA4,3469
DE,PL,DEA4,PL82,3469
TR,DE,TR72,DE21,4042
DE,TR,DE21,TR72,4042
TR,FR,TRC3,FRY5,88
FR,TR,FRY5,TRC3,88
IS,FR,IS00,FRY5,95
FR,IS,FRY5,IS00,95
TR,BE,TR32,BE10,1999
BE,TR,BE10,TR32,1999
FR,BE,FRY4,BE34,7557
BE,FR,BE34,FRY4,7557
TR,LT,TRB1,LT01,117
LT,TR,LT01,TRB1,117
PL,IT,PL21,ITF2,744
IT,PL,ITF2,PL21,744
ES,ES,ES62,ES12,31647
ES,ES,ES12,ES62,31647
PL,NL,PL72,NL13,1998
NL,PL,NL13,PL72,1998
TR,IT,TR42,ITC2,75
IT,TR,ITC2,TR42,75
IT,DE,ITC2,DEA2,1662
DE,IT,DEA2,ITC2,1662
IT,CH,ITF2,CH05,9389
CH,IT,CH05,ITF2,9389
PL,FR,PL22,FRG0,250
FR,PL,FRG0,PL22,250
PL,NO,PL92,NO0A,3816
NO,PL,NO0A,PL92,3816
IT,AT,ITI3,AT34,2189
AT,IT,AT34,ITI3,2189
FR,DE,FRB0,DE50,1209
DE,FR,DE50,FRB0,1209
IT,IT,ITC4,ITC4,929834
IT,IT,ITG1,ITC4,75913
IT,IT,ITC4,ITG1,75913
FR,DE,FRK2,DED5,1147
DE,FR,DED5,FRK2,1147
GR,DE,EL63,DE94,1954
DE,GR,DE94,EL63,1954
RO,FR,RO42,FRL0,2805
FR,RO,FRL0,RO42,2805
TR,FR,TR83,FRL0,227
FR,TR,FRL0,TR83,227
PT,FR,PT15,FRL0,7407
FR,PT,FRL0,PT15,7407
MT,GR,MT00,EL43,5355
GR,MT,EL43,MT00,5355
FR,AT,FRI3,AT21,470
AT,FR,AT21,FRI3,470
HR,AT,HR06,AT21,28205
AT,HR,AT21,HR06,28205
FR,CY,FRG0,CY00,602
CY,FR,CY00,FRG0,602
BA,AT,BA01,AT22,62792
AT,BA,AT22,BA01,62792
GR,AT,EL63,AT22,1099
AT,GR,AT22,EL63,1099
SE,IE,SE31,IE04,1368
IE,SE,IE04,SE31,1368
TR,FR,TR41,FRC2,530
FR,TR,FRC2,TR41,530
MK,FR,MK00,FRC2,1526
FR,MK,FRC2,MK00,1526
TR,FR,TR51,FRC2,852
FR,TR,FRC2,TR51,852
LT,HU,LT01,HU33,428
HU,LT,HU33,LT01,428
TR,NO,TRA2,NO08,166
NO,TR,NO08,TRA2,166
FR,ES,FRK2,ES53,1979
ES,FR,ES53,FRK2,1979
MK,DE,MK00,DE91,11293
DE,MK,DE91,MK00,11293
CH,BG,CH02,BG42,1721
BG,CH,BG42,CH02,1721
TR,BG,TR21,BG42,16663
BG,TR,BG42,TR21,16663
ES,ES,ES62,ES11,33472
ES,ES,ES11,ES62,33472
CZ,BG,CZ05,BG32,1325
BG,CZ,BG32,CZ05,1325
RS,BG,RS22,BG32,2543
BG,RS,BG32,RS22,2543
NL,NL,NL12,NL12,9944981
PL,NL,PL91,NL42,3605
NL,PL,NL42,PL91,3605
DE,CH,DE50,CH07,3543
CH,DE,CH07,DE50,3543
FI,DE,FI20,DE80,1559
DE,FI,DE80,FI20,1559
ES,DE,ES12,DE80,490
DE,ES,DE80,ES12,490
NL,IS,NL12,IS00,1823
IS,NL,IS00,NL12,1823
TR,ES,TRA2,ES42,58
ES,TR,ES42,TRA2,58
PL,NL,PL72,NL36,8043
NL,PL,NL36,PL72,8043
GR,BE,EL53,BE21,1380
BE,GR,BE21,EL53,1380
DE,CH,DEE0,CH02,5683
CH,DE,CH02,DEE0,5683
DE,AL,DE13,AL01,9827
AL,DE,AL01,DE13,9827
TR,AL,TR72,AL01,644
AL,TR,AL01,TR72,644
CZ,AL,CZ04,AL01,445
AL,CZ,AL01,CZ04,445
SE,IT,SE11,ITG2,1068
IT,SE,ITG2,SE11,1068
NL,IT,NL12,ITF5,529
IT,NL,ITF5,NL12,529
PL,FR,PL91,FRY1,578
FR,PL,FRY1,PL91,578
SE,FR,SE31,FRY1,128
FR,SE,FRY1,SE31,128
HU,DK,HU32,DK03,1201
DK,HU,DK03,HU32,1201
TR,SE,TR33,SE31,140
SE,TR,SE31,TR33,140
SE,SE,SE32,SE31,485976
SE,SE,SE31,SE32,485976
NL,ES,NL34,ES51,1585
ES,NL,ES51,NL34,1585
HU,GR,HU33,EL64,212
GR,HU,EL64,HU33,212
PL,BE,PL52,BE31,522
BE,PL,BE31,PL52,522
FR,BE,FRH0,BE31,9619
BE,FR,BE31,FRH0,9619
GR,BE,EL30,BE33,1295
BE,GR,BE33,EL30,1295
DE,BE,DEG0,BE33,1213
BE,DE,BE33,DEG0,1213
CH,BE,CH03,BE33,3051
BE,CH,BE33,CH03,3051
RO,FR,RO21,FRI2,1153
FR,RO,FRI2,RO21,1153
PT,FR,PT20,FRI1,2245
FR,PT,FRI1,PT20,2245
TR,HR,TRA2,HR02,127
HR,TR,HR02,TRA2,127
SE,IT,SE31,ITH1,1107
IT,SE,ITH1,SE31,1107
PL,DE,PL91,DEA5,3049
DE,PL,DEA5,PL91,3049
TR,RO,TRC3,RO31,188
RO,TR,RO31,TRC3,188
TR,RS,TR62,RS21,336
RS,TR,RS21,TR62,336
PT,HR,PT1B,HR05,1289
HR,PT,HR05,PT1B,1289
ES,BE,ES53,BE23,2715
BE,ES,BE23,ES53,2715
RO,BA,RO12,BA01,376
BA,RO,BA01,RO12,376
IT,CZ,ITH2,CZ02,1260
CZ,IT,CZ02,ITH2,1260
TR,NL,TRB1,NL23,890
NL,TR,NL23,TRB1,890
RO,FR,RO11,FRF1,2213
FR,RO,FRF1,RO11,2213
RO,FR,RO22,FRF1,1419
FR,RO,FRF1,RO22,1419
FR,ES,FRY2,ES13,489
ES,FR,ES13,FRY2,489
IT,DE,ITF4,DE26,3515
DE,IT,DE26,ITF4,3515
HU,FR,HU11,FRJ1,756
FR,HU,FRJ1,HU11,756
IT,DE,ITC3,DEB1,1441
DE,IT,DEB1,ITC3,1441
IT,BG,ITC3,BG41,1418
BG,IT,BG41,ITC3,1418
TR,RO,TRC1,RO11,147
RO,TR,RO11,TRC1,147
SE,RO,SE32,RO11,554
RO,SE,RO11,SE32,554
FR,BE,FRY1,BE22,688
BE,FR,BE22,FRY1,688
TR,BE,TR62,BE22,1248
BE,TR,BE22,TR62,1248
TR,NO,TRB1,NO06,197
NO,TR,NO06,TRB1,197
NL,DE,NL32,DE72,3145
DE,NL,DE72,NL32,3145
FR,AT,FRI1,AT32,911
AT,FR,AT32,FRI1,911
LT,DE,LT01,DE30,7104
DE,LT,DE30,LT01,7104
FR,DE,FRJ1,DE93,652
DE,FR,DE93,FRJ1,652
SE,BE,SE12,BE35,583
BE,SE,BE35,SE12,583
ME,DE,ME00,DEF0,4481
DE,ME,DEF0,ME00,4481
FI,DE,FI19,DEF0,982
DE,FI,DEF0,FI19,982
SK,PT,SK03,PT1C,236
PT,SK,PT1C,SK03,236
IT,DE,ITI2,DE40,1160
DE,IT,DE40,ITI2,1160
NL,HU,NL13,HU32,1437
HU,NL,HU32,NL13,1437
DE,AL,DE24,AL02,6179
AL,DE,AL02,DE24,6179
TR,AL,TR52,AL02,544
AL,TR,AL02,TR52,544
SE,IT,SE11,ITG1,901
IT,SE,ITG1,SE11,901
PT,IT,PT1C,ITG1,690
